strategy,direction,entry_time,exit_time,entry_price,exit_price,net_pnl
"Bollinger_Reversion(20,2sd)",SHORT,2024-01-09 00:00:00,2024-01-13 00:00:00,46952.81,42785.21,1036.37
"Bollinger_Reversion(20,2sd)",SHORT,2024-02-09 00:00:00,2024-03-17 00:00:00,45291.01,65292.68,-5796.5
"Bollinger_Reversion(20,2sd)",LONG,2024-04-14 00:00:00,2024-04-23 00:00:00,63926.45,66820.01,309.15
"Bollinger_Reversion(20,2sd)",LONG,2024-05-02 00:00:00,2024-05-05 00:00:00,58342.41,63890.01,697.94
"Bollinger_Reversion(20,2sd)",SHORT,2024-05-18 00:00:00,2024-06-04 00:00:00,67020.01,68808.03,-240.88
"Bollinger_Reversion(20,2sd)",LONG,2024-06-25 00:00:00,2024-07-15 00:00:00,60300.01,60795.52,45.68
"Bollinger_Reversion(20,2sd)",SHORT,2024-07-16 00:00:00,2024-08-01 00:00:00,64725.28,64633.27,-8.67
"Bollinger_Reversion(20,2sd)",LONG,2024-08-03 00:00:00,2024-08-21 00:00:00,61494.22,59014.0,-344.06
"Bollinger_Reversion(20,2sd)",SHORT,2024-08-24 00:00:00,2024-08-28 00:00:00,64038.51,59417.47,536.93
"Bollinger_Reversion(20,2sd)",LONG,2024-09-07 00:00:00,2024-09-14 00:00:00,53959.31,60498.29,976.09
"Bollinger_Reversion(20,2sd)",SHORT,2024-09-20 00:00:00,2024-10-02 00:00:00,62951.21,60802.47,291.76
"Bollinger_Reversion(20,2sd)",SHORT,2024-10-30 00:00:00,2024-11-05 00:00:00,72739.35,67853.06,615.39
"Bollinger_Reversion(20,2sd)",SHORT,2024-11-07 00:00:00,2024-12-11 00:00:00,75576.0,96586.2,-2841.66
"Bollinger_Reversion(20,2sd)",SHORT,2024-12-16 00:00:00,2024-12-20 00:00:00,104469.99,97460.01,470.67
"Bollinger_Reversion(20,2sd)",SHORT,2025-01-07 00:00:00,2025-01-09 00:00:00,102213.6,95054.96,523.89
"Bollinger_Reversion(20,2sd)",SHORT,2025-01-18 00:00:00,2025-02-02 00:00:00,104072.97,100631.28,253.18
"Bollinger_Reversion(20,2sd)",LONG,2025-02-05 00:00:00,2025-02-21 00:00:00,97758.01,98301.66,26.03
"Bollinger_Reversion(20,2sd)",LONG,2025-02-25 00:00:00,2025-03-03 00:00:00,91523.14,94246.39,232.71
"Bollinger_Reversion(20,2sd)",LONG,2025-04-07 00:00:00,2025-04-12 00:00:00,78432.06,83421.34,536.05
"Bollinger_Reversion(20,2sd)",SHORT,2025-04-23 00:00:00,2025-05-30 00:00:00,93453.06,105582.56,-1234.35
"Bollinger_Reversion(20,2sd)",LONG,2025-06-06 00:00:00,2025-06-10 00:00:00,101521.98,110272.0,675.72
"Bollinger_Reversion(20,2sd)",SHORT,2025-07-11 00:00:00,2025-08-01 00:00:00,116013.97,115761.03,-2.78
"Bollinger_Reversion(20,2sd)",LONG,2025-08-01 00:00:00,2025-08-08 00:00:00,115761.03,117487.42,108.55
"Bollinger_Reversion(20,2sd)",SHORT,2025-08-14 00:00:00,2025-08-19 00:00:00,123311.08,116230.0,487.6
"Bollinger_Reversion(20,2sd)",LONG,2025-08-26 00:00:00,2025-09-09 00:00:00,110116.04,112074.01,142.72
"Bollinger_Reversion(20,2sd)",SHORT,2025-09-13 00:00:00,2025-09-23 00:00:00,116037.23,112645.01,254.22
"Bollinger_Reversion(20,2sd)",LONG,2025-09-26 00:00:00,2025-09-30 00:00:00,108995.89,114299.0,449.44
"Bollinger_Reversion(20,2sd)",SHORT,2025-10-03 00:00:00,2025-10-11 00:00:00,120539.0,112780.0,631.89
"Bollinger_Reversion(20,2sd)",LONG,2025-11-05 00:00:00,2025-12-03 00:00:00,101500.0,91277.89,-1116.62
"Bollinger_Reversion(20,2sd)",LONG,2025-12-16 00:00:00,2025-12-31 00:00:00,86431.46,88492.28,207.07
"Bollinger_Reversion(20,2sd)",SHORT,2026-01-03 00:00:00,2026-01-21 00:00:00,89990.0,88427.0,147.75
"Bollinger_Reversion(20,2sd)",LONG,2026-02-01 00:00:00,2026-02-27 00:00:00,78737.99,67488.45,-1462.14
"Bollinger_Reversion(20,2sd)",SHORT,2026-03-05 00:00:00,2026-03-08 00:00:00,72669.18,67263.02,619.67
"Bollinger_Reversion(20,2sd)",SHORT,2026-03-17 00:00:00,2026-03-20 00:00:00,74888.0,69920.01,589.85
"Bollinger_Reversion(20,2sd)",SHORT,2026-05-06 00:00:00,2026-05-16 00:00:00,80901.92,79105.69,193.7
"Bollinger_Reversion(20,2sd)",LONG,2026-05-23 00:00:00,2026-06-17 00:00:00,75541.1,65683.05,-1329.86
"Bollinger_Reversion(20,2sd)",LONG,2026-06-26 00:00:00,2026-07-04 00:00:00,59802.0,62579.4,380.98
"Bollinger_Reversion(20,2sd)",SHORT,2026-07-22 00:00:00,2026-07-25 00:00:00,66562.3,64142.01,307.27
